ASVID	Kingdom	Phylum	Class	Order	Family	Genus	sample_30114	sample_30208	sample_30213	sample_30220	sample_30225	sample_30237	sample_30250	sample_30401	sample_30417	sample_30445	sample_30455	sample_30471	sample_30482	sample_30488	sample_30501	sample_30517	sample_30539	sample_30558	sample_30563	sample_30567	sample_30571	sample_30582	sample_30590	sample_30597	sample_30629	sample_30701	sample_30711	sample_30717	sample_30721	sample_30725	sample_30733	sample_30742	sample_30774	sample_30782	sample_30784	sample_30798	sample_30800	sample_30802	sample_30806	sample_30810	sample_30815	sample_30830	sample_30860	sample_30864	sample_30865	sample_30867	sample_30875	sample_30919	sample_30923	sample_30925	sample_30927	sample_30929	sample_30940	sample_30945	sample_30961	sample_30979	sample_31000	sample_31003	sample_31004	sample_31043	sample_31076	sample_31079	sample_31085	sample_31089	sample_31106	sample_31110	sample_31111	sample_31123	sample_31210	sample_31216	sample_31270	sample_31285	sample_31289	sample_31299	sample_31305	sample_31311	sample_31373	sample_31380	sample_31389	sample_31391	sample_31392	sample_31402	sample_31416	sample_31420	sample_31439	sample_31448	sample_31449	sample_31451	sample_31505	sample_31511	sample_31512	sample_31516	sample_75015	sample_75041
c2d83e6d6d02472493825d52ad77e4b2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG.001	2.3480519738	2.3500262329	2.0990811741	1.9592584011	2.353338017	1.9002609483	1.9460104498	2.2966239446	2.3046146702	2.3515179241	2.3535353669	1.955392135	1.9037843611	2.3044611404	2.1024835865	2.2961930558	1.9284480887	2.0020106269	1.9535294992	2.0996554059	2.309247038	2.0889080755	2.3187761356	2.3023030487	2.0003763739	2.0861766777	2.0670125167	1.9046122671	1.9911524384	2.1008922917	2.373467367	2.0004327596	2.3750304985	1.9041385317	2.3049767157	2.3581342209	2.2953966407	2.0692504751	2.350317288	2.3044799447	2.3145455057	2.3529697246	1.9535002062	2.3044784997	2.3541754862	2.3067929548	2.3044773405	2.3789634446	2.3610015683	1.9700187	1.9660440014	2.3523674145	2.0427003765	2.3533939753	1.9354449242	2.3387922194	1.9928863152	1.9030877798	2.1041266909	2.087251794	2.3269655749	2.2948410521	2.350874559	2.3374637182	2.2943824352	2.3485410477	2.356906401	2.2969875643	2.3069432237	2.3406378444	2.2917327539	1.9279399499	2.0851374625	2.0550637878	2.001013473	1.9087909889	2.2963743873	1.9342379028	2.3227557535	2.3795648606	2.287914043	2.0399123975	2.0932030415	1.9638336442	2.3668997564	2.3775139233	2.3773080627	2.3718995473	2.3753265471	2.0237796916	2.3118129942	1.9210650392	1.9535996589	2.304055557
18416fde4bfd32e7066df6ad767b269d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	3.18044695	2.18028929	1.94338947	2.96174033	3.00038306	2.67577606	2.92551578	3.99961062	4.15329426	3.13282661	3.09652176	2.95007629	2.42187931	4.15742444	1.8860133	3.61632789	2.79710249	2.04612103	2.88046827	1.91001896	2.51298791	2.18228794	3.48116806	4.06690011	2.84800862	1.92587266	2.18414227	2.71858918	2.88848971	1.89737177	2.67153323	2.13181732	2.67813024	2.3883661	3.99320294	2.7884463	3.96264464	1.94960805	3.1386388	4.15063685	3.9032253	2.95967683	2.92689796	4.1589347	3.09097764	4.01913364	4.1577492	2.61888526	2.98083248	2.94172633	2.87832495	2.25185764	2.47141526	2.93654714	2.63083127	2.64786545	2.68551097	2.41954755	1.91766375	1.93544308	2.70645274	3.94571475	2.19080396	2.28738533	3.49155689	3.16516008	2.17834322	3.98667879	3.1141456	2.2491701	3.07704	2.3585842	1.91282516	2.06841601	2.79115227	2.71915972	2.93300934	2.56078233	2.43257402	2.2618319	3.26903829	1.96622781	1.88176732	2.12586561	2.86186459	2.23362885	2.23273628	2.22154056	2.46556772	2.12883324	2.58548605	2.3207242	2.73110802	4.12418203
5a2fa757a85b95453f0d0ba1757f8007	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG.003	0.72372463	0.98057435	0.4925586	0.2862365	0.75418469	0.378668	0.2998672	0.73033671	0.70875041	0.72350154	0.72950452	0.2904786	0.4414005	0.70865459	0.5058547	0.76246903	0.3382383	0.5014005	0.3084541	0.500808	0.91779209	0.4359373	0.74038768	0.71458907	0.3001981	0.5016931	0.4432424	0.3663843	0.2932981	0.5035845	0.83758362	0.4802052	0.83518997	0.4497412	0.71498942	0.81315355	0.73333395	0.5017279	0.72200775	0.70902179	0.70389256	0.77072875	0.2968827	0.70860521	0.7284677	0.70995351	0.70862724	0.85148256	0.7498565	0.2873875	0.3045888	0.96074544	0.379596	0.77273262	0.3775682	0.87201511	0.3434912	0.4422322	0.4972443	0.4988772	0.86215648	0.73616645	0.97724956	0.95967328	0.78053513	0.71756906	0.9779027	0.72807124	0.80568627	0.96850675	0.83827175	0.4488148	0.5053727	0.4767414	0.3141468	0.3647593	0.85860227	0.3955563	0.9326292	0.95287078	0.81186275	0.5080331	0.5103324	0.4949241	0.78108625	0.96145113	0.96164822	0.96520493	0.8953656	0.4726111	0.90296984	0.4608147	0.345871	0.70986944
aeb28a561c2796163433838a1661d465	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Ezakiella	1.211118387	1.890657533	0.784613999	0.731061432	1.320090215	0.697209663	0.723937284	0.844403186	0.759798369	1.231784147	1.253933479	0.72896092	0.69484553	0.757704615	0.78557997	1.045503831	0.713059321	0.737884088	0.726818614	0.784452008	1.678548055	0.783107629	1.090169754	0.803604922	0.749423017	0.777952138	0.772215772	0.700043578	0.745523822	0.78491759	1.545795229	0.738384372	1.540804614	0.694513339	0.837407467	1.469737073	0.863531632	0.769886538	1.227814653	0.761180131	0.868946064	1.354057519	0.727621138	0.75698123	1.255231282	0.821743263	0.757537972	1.582785597	1.325285545	0.735960129	0.732960863	1.841662613	0.76445997	1.366140513	0.713809892	1.582987794	0.743082641	0.694460074	0.786784262	0.778615408	1.545981142	0.873035319	1.883335861	1.821485959	1.116542469	1.211556985	1.890661479	0.848861234	1.310445783	1.846839208	1.350697699	0.705820598	0.777262045	0.764535358	0.748789505	0.70209584	1.434492523	0.712094555	1.730104291	1.83464083	1.240519442	0.755578388	0.780903913	0.720027158	1.407906471	1.854721292	1.855238795	1.862458795	1.691238551	0.749882505	1.633718268	0.701848065	0.724399307	0.773870108
45503fa49126088065a565bc84dc7581	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Howardella	1.539619913	1.537614944	1.025616474	0.955505646	1.54604314	0.866103059	0.937890162	1.441125329	1.442603806	1.545081734	1.546826268	0.950228691	0.848098172	1.442116537	1.026083746	1.462358469	0.906753947	0.926702934	0.941204429	1.024169257	1.507692032	1.03245365	1.494283602	1.4465093	0.98915769	1.010317337	1.008133836	0.874466819	0.982711841	1.024919571	1.555574761	0.931282105	1.556590922	0.845932155	1.454130429	1.546250559	1.442559199	0.993420503	1.544365478	1.442625784	1.47135393	1.543541275	0.945822514	1.442014351	1.548005896	1.45509504	1.442109301	1.558043716	1.552819256	0.964581253	0.954531968	1.539148468	1.00367053	1.544800953	0.899797651	1.527794709	0.966629454	0.847116052	1.029598055	1.012092393	1.519753166	1.442200193	1.538380984	1.528005072	1.465066319	1.542975612	1.542511704	1.443874877	1.494788642	1.5301235	1.47658548	0.869278969	1.008372158	0.98613218	0.984565075	0.878854631	1.484585646	0.892480716	1.516771575	1.555490073	1.467328692	0.962679736	1.015649671	0.890226611	1.555112001	1.553997268	1.553896434	1.550767299	1.554714984	0.956226058	1.508226886	0.858910565	0.927968912	1.444390257
cd946d57eed54f1666f2c2b7506cf410	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	1.0394349	1.07957548	1.50086758	1.18118891	1.08571113	1.28978031	1.19609965	0.4592108	0.44724774	1.07458711	1.08603368	1.185884	1.37485894	0.44484413	1.5201214	0.59399092	1.24291142	1.48418809	1.20965599	1.51227241	0.90781886	1.42108401	0.77011895	0.47333709	1.21136427	1.50924469	1.42454144	1.27441145	1.19948275	1.51645091	1.15277842	1.45521989	1.15816052	1.38621726	0.51841371	1.09556633	0.46898782	1.50434751	1.07028995	0.44767215	0.61548611	1.07258703	1.19404093	0.44421836	1.09346639	0.52080301	0.44477981	1.16840541	1.12541577	1.18563402	1.2078838	1.08380854	1.33108787	1.0814156	1.29774457	1.00327591	1.26785779	1.37577798	1.50883027	1.50574746	0.95822082	0.47021849	1.08245614	1.02621455	0.61849453	1.06124063	1.10426447	0.47203338	0.7991243	1.03924942	0.7142076	1.39168596	1.51393928	1.46628931	1.23045976	1.2733255	0.76393644	1.32176424	0.95942574	1.16862759	0.65367908	1.50432226	1.5232696	1.46403521	1.1432363	1.16176925	1.16132709	1.14566862	1.15575819	1.45166132	0.9048693	1.4059184	1.2602133	0.45830011
776e76896b54d8b5e95f59d248f59a97	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG.004	0.70918486	0.62271788	0.58986506	0.84899011	0.65465079	0.85363523	0.85409641	1.3310945	1.35648631	0.67225921	0.65944885	0.85036042	0.81437016	1.35917489	0.57801301	1.1684498	0.84959435	0.68140064	0.84224401	0.58417267	0.79244947	0.63380238	0.98947687	1.32273654	0.80123976	0.59731644	0.65145704	0.85645823	0.81419983	0.58112011	0.58173954	0.6955944	0.57740159	0.80907461	1.27296241	0.63731768	1.3179874	0.61417939	0.67603016	1.3558163	1.17196905	0.66606967	0.8486714	1.35992999	0.65197542	1.27293967	1.35927078	0.56639516	0.61694603	0.83821117	0.83226835	0.62254096	0.71340508	0.65583659	0.82030145	0.71614441	0.78378688	0.81458674	0.58182396	0.59797165	0.7586572	1.31562431	0.6205967	0.67555829	1.13541843	0.68589997	0.60087754	1.31692331	0.93300467	0.66235398	1.01309704	0.78625244	0.59608186	0.64350476	0.79271257	0.8534132	0.95654503	0.81107939	0.74302568	0.55137416	1.0837498	0.63953461	0.5846599	0.72360487	0.59633253	0.55605515	0.55636066	0.56888574	0.57037696	0.67709996	0.80041548	0.78594457	0.82077215	1.34284249
b306eb1f1aa3645c271b7176df1cb05e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG.004	2.010162136	2.934799345	2.448786665	1.278279161	2.192720716	1.455709447	1.292040004	1.005489463	0.890880648	2.07017579	2.108990469	1.283225155	1.697797653	0.88610289	2.50996968	1.380245515	1.384085941	2.202958062	1.343957432	2.48199791	2.483632869	2.20610282	1.60265759	0.967847767	1.444624125	2.445920602	2.170413354	1.422239993	1.393059332	2.496389047	2.556124875	2.118971115	2.555202212	1.730087788	1.051964639	2.397931335	1.037730597	2.397392946	2.059920872	0.892943967	1.18333849	2.223997078	1.301480426	0.884651706	2.118171659	1.035297816	0.885844652	2.620820825	2.238780369	1.311818451	1.364677909	2.873893196	1.861355577	2.247322449	1.549428592	2.455320117	1.58450667	1.698882236	2.481492787	2.438296191	2.361035033	1.050873366	2.927848929	2.789966397	1.492682216	2.030691025	2.959534544	1.022381938	1.905316354	2.837026769	1.878803506	1.793873593	2.456974845	2.26187119	1.498146891	1.427667185	2.033600485	1.613105544	2.603414993	2.953813528	1.680729344	2.337132499	2.4998892	2.068151691	2.364628837	2.973173604	2.973391578	2.966335385	2.749669027	2.156711804	2.423421935	1.81935711	1.482957379	0.917972862
2e8ca2df9cb995083ba8c305301ed6d4	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter	1.2913394	0.9570479	0.8307097	1.4272291	1.2446731	1.3952448	1.4309794	1.3713477	1.4118825	1.2867055	1.2776119	1.4279458	1.2906383	1.4124271	0.8017468	1.2966108	1.4052854	1.0052604	1.4041129	0.815955	1.0354827	0.9414431	1.3056956	1.3952684	1.3280583	0.8411102	0.9725395	1.4062374	1.3563942	0.8087956	1.1417402	1.0422132	1.1450251	1.2766389	1.386679	1.1711663	1.3638194	0.873995	1.2881703	1.4112695	1.3883844	1.2255192	1.4217512	1.4126658	1.2780924	1.3949489	1.4124972	1.1254736	1.248284	1.4057267	1.3864085	0.982417	1.1214699	1.2209956	1.3306569	1.0989534	1.2746114	1.2906941	0.8129889	0.843643	1.110326	1.3590208	0.9612871	0.9829332	1.2653356	1.2947767	0.9611207	1.3719082	1.2013795	0.972187	1.1644779	1.2325877	0.8370668	0.9422185	1.3051813	1.4010212	1.1315387	1.3046689	1.0179224	0.9989066	1.2088465	0.9206703	0.8126742	1.0903824	1.2095909	0.987761	0.9874237	0.9813738	1.0693829	1.0095581	1.0574487	1.2266535	1.3456708	1.4070529
4ddd145f0f075383b3c44b342979fe6e	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Allisonella	0.775731806	1.32566836	2.129774791	1.356773678	0.833815163	1.520712728	1.374424341	0.922113326	0.856325357	0.766249719	0.776513858	1.36263621	1.696025062	0.856545404	2.171663894	0.986458055	1.452437458	2.00709334	1.408682796	2.153305428	1.280906095	1.959653569	0.883800422	0.87304488	1.455639454	2.135023849	1.946457281	1.493745497	1.423143758	2.162857134	0.974944228	1.947075515	0.966555409	1.719297566	0.865913575	0.954357912	0.930597673	2.109574089	0.76621767	0.857206398	0.81477049	0.873414028	1.377266006	0.856427502	0.771805052	0.850060269	0.856452084	0.994598318	0.807538389	1.37567281	1.416728598	1.280922323	1.735824105	0.877027581	1.569631583	1.124081412	1.562480694	1.697237355	2.150402592	2.128939765	1.127965605	0.938418206	1.317071438	1.309441765	1.028621996	0.75914432	1.306171403	0.914849002	1.05095487	1.320720968	1.156012576	1.752275896	2.14354965	2.019749476	1.494628625	1.495457511	1.187788836	1.616884076	1.284240924	1.208602972	1.109729139	2.082564279	2.169654725	1.931449946	0.864558812	1.231030705	1.231827275	1.250273262	1.096565497	1.961366174	1.24467388	1.774693848	1.510603202	0.859520646
407efb8aa8818d1b794ccb618c624527	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	0.901815724	0.84715903	0.57693316	0.9824426	0.897855215	0.97189	0.9872028	0.855933623	0.854607017	0.904804985	0.903792217	0.9836015	0.9041311	0.854487227	0.55793022	0.864045746	0.9735307	0.7047033	0.968583	0.56743286	0.860323265	0.64945454	0.878822628	0.857224144	0.9117526	0.58572974	0.67299017	0.9781868	0.9314797	0.56267013	0.877447564	0.728699	0.877959017	0.8951012	0.861094392	0.883040727	0.856895933	0.60957195	0.905134565	0.854671287	0.87053758	0.892369539	0.979963	0.854421244	0.904742366	0.861582405	0.854478309	0.873581423	0.900329076	0.9667457	0.9550952	0.850875355	0.7723458	0.892813344	0.9244293	0.867650936	0.8788089	0.9042787	0.56479386	0.587163	0.870103601	0.856919983	0.847746246	0.851721506	0.863977566	0.905937618	0.847268032	0.857417722	0.873234817	0.849848875	0.864490137	0.862817	0.58332832	0.65553624	0.8969876	0.974107	0.863366727	0.9079856	0.856730822	0.849929935	0.865199587	0.64431754	0.56644483	0.7654629	0.892501744	0.84809205	0.848100445	0.848010233	0.863407388	0.7038465	0.861911833	0.8601844	0.9310428	0.855817721
325597011245c44af567316692e547a5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_FCS020_group	2.728203966	2.049319128	1.912414685	2.755478919	2.554591931	2.4355893	2.710115176	4.0075232	4.136184017	2.653446311	2.616410793	2.741217945	2.198877691	4.142124963	1.86101338	3.566194491	2.574074854	1.927086405	2.674050542	1.881332055	2.437273526	2.129579286	3.260922103	4.038710147	2.683078373	1.884872375	2.112790078	2.479690097	2.713458446	1.870400305	2.284514357	2.006805735	2.283451385	2.167506528	3.930640396	2.414718888	3.967543097	1.892948666	2.660705869	4.133644771	3.748908671	2.546510221	2.717793532	4.14403751	2.603781318	3.946961104	4.142454926	2.23786758	2.497706416	2.745792733	2.682637527	2.090190782	2.363558364	2.519560727	2.423066535	2.42946185	2.523439244	2.196088282	1.892363818	1.894839736	2.511690994	3.954245164	2.052810261	2.171955581	3.448868255	2.688241606	2.023209986	3.981041474	2.96607812	2.13511943	3.044536412	2.159577104	1.871647488	1.993264575	2.630014887	2.483791771	2.889271898	2.355926201	2.334553419	2.018655231	3.246935533	1.883738227	1.849094904	1.970074303	2.406663073	2.007803656	2.007578929	2.014453854	2.154616602	2.023830407	2.490736315	2.117965904	2.533154662	4.100372246
d475f55831766e752b31d40a35d52306	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Family_XIII_UCG.001	1.48643009	1.57585645	1.9848788	1.55140243	1.50905444	1.59279479	1.55194334	1.32746942	1.31340432	1.49569131	1.50074159	1.5518718	1.67507378	1.31266842	2.00626462	1.38003922	1.5774501	1.87362297	1.57164705	1.99613467	1.5198775	1.90072814	1.41947403	1.32455229	1.6195755	1.98011211	1.88227819	1.582919	1.59952566	2.00128601	1.54808807	1.84504822	1.5484306	1.68596981	1.33770576	1.52881677	1.33200562	1.95880423	1.49459903	1.31368142	1.36035966	1.51073196	1.5574078	1.3124469	1.50221803	1.33599779	1.31263223	1.55525015	1.51701436	1.56593397	1.5823836	1.5709568	1.77172051	1.51403158	1.63498676	1.52542117	1.66414679	1.67522785	1.99727734	1.97788458	1.51300114	1.33349247	1.5755273	1.55820166	1.3939043	1.4907885	1.58028322	1.33058344	1.45386203	1.56343654	1.44224176	1.71455392	1.98349383	1.90928048	1.63768923	1.58603053	1.46212786	1.65592186	1.53524019	1.58477923	1.41691112	1.92983519	2.00016634	1.8171556	1.5301446	1.58593002	1.58591418	1.5840647	1.5660038	1.86470717	1.51369999	1.72099305	1.61819109	1.31751377
5e6fcf563d5fefd237dd1f2e36a601da	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Negativibacillus	0.65873299	0.68383274	0.46914077	0.64208308	0.64732473	0.62998208	0.64254949	0.87988394	0.88283131	0.64501313	0.64224627	0.64211409	0.59918915	0.88367144	0.46039555	0.83241394	0.6343139	0.51776288	0.63504498	0.46465431	0.73465061	0.50220633	0.76347911	0.87338757	0.6144969	0.47177318	0.51067938	0.6334515	0.62253651	0.46250158	0.63839786	0.52877669	0.63616063	0.59500854	0.85609795	0.65452405	0.87634854	0.48099315	0.64643141	0.88268021	0.81695545	0.65588125	0.64021563	0.8839079	0.63897862	0.85446565	0.88369411	0.63566435	0.63205663	0.63629482	0.63033025	0.68028548	0.55451551	0.65286378	0.61249075	0.69678793	0.5982488	0.59918438	0.46393585	0.47259335	0.7107872	0.87613596	0.68252505	0.6994012	0.82520021	0.64864949	0.67534684	0.87463639	0.76078311	0.69596259	0.79564559	0.5828886	0.47049196	0.50107545	0.60772213	0.63213024	0.7800428	0.60466577	0.71915976	0.65104864	0.81469125	0.49381887	0.46334728	0.54191711	0.63151022	0.65466392	0.65481414	0.66041779	0.64704544	0.52001455	0.73431858	0.58080121	0.61767919	0.87868315
0b3c934a184a7db169412e546571e682	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	0.916490597	0.902960804	0.328780792	0.572024082	0.907296665	0.567079056	0.57499874	1.004486947	1.009718341	0.911664776	0.909273933	0.572761186	0.527305772	1.010131288	0.3171339	0.979496626	0.567608941	0.407008602	0.56415236	0.322996677	0.924655718	0.372381269	0.954984405	1.004156031	0.529870753	0.334285351	0.386887257	0.570713953	0.54166717	0.320058312	0.896543572	0.421296197	0.896007389	0.521936008	0.997051507	0.903828021	1.002350137	0.348879544	0.911825097	1.00959747	0.983819347	0.908043572	0.570704271	1.010249493	0.908591327	0.997553506	1.010148646	0.894287298	0.902464013	0.562794	0.555984154	0.902229261	0.446579101	0.906411107	0.538683166	0.91389723	0.510631043	0.52741844	0.321335061	0.335144693	0.919417842	1.001883795	0.902560412	0.909446697	0.974283716	0.913633216	0.899911402	1.002538565	0.944229702	0.908043898	0.955684079	0.502420156	0.332836407	0.376759095	0.521200872	0.568295513	0.947690142	0.528995962	0.918119745	0.893320422	0.965820133	0.370160532	0.322426469	0.444151184	0.899083637	0.893971323	0.894022644	0.895628939	0.894618127	0.406161832	0.925737639	0.500962772	0.542150731	1.007530944
ddfd58b2a40529494b97ff70ce214754	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	1.292551917	0.634935452	0.120612384	0.484753087	1.252666059	0.384562844	0.472132269	0.706654088	0.764829388	1.327521509	1.322120812	0.480677924	0.29438124	0.762728232	0.100174874	0.741251081	0.427023025	0.159132678	0.456055434	0.108740396	0.613875554	0.205645762	0.980618565	0.770205757	0.443634011	0.114633469	0.206732155	0.399665107	0.458187521	0.104228041	1.101941269	0.189550098	1.114437812	0.282489655	0.812522617	1.104343927	0.706393424	0.123434559	1.326450234	0.764316822	0.940821253	1.19435203	0.4724916	0.76231395	1.332520368	0.83086155	0.762762011	1.082177766	1.306062198	0.477472084	0.455044519	0.692446874	0.309147199	1.196776557	0.367894197	0.845738575	0.386094349	0.293571455	0.111376443	0.118014421	0.822052371	0.698577176	0.6470404	0.631635636	0.712023156	1.329758951	0.669551917	0.725772844	0.81698116	0.622670053	0.636799863	0.271433251	0.110018057	0.165927504	0.423437839	0.399788246	0.631153029	0.343061405	0.631499898	0.810999867	0.650374936	0.129967306	0.098843645	0.188240963	1.241351772	0.780250369	0.779168255	0.75134183	0.949728526	0.188026965	0.653255049	0.258143818	0.403095215	0.771218366
6c564e14e00e016a6bc4b22755ef29fd	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	1.504450761	1.480804381	1.209406652	2.430907476	1.424499108	2.132347385	2.395604026	2.605025094	2.636065798	1.438887663	1.419607076	2.419408474	1.842732372	2.640733393	1.141503413	2.337571622	2.258244919	1.370180629	2.341993146	1.170647811	1.75511371	1.48730257	2.00885505	2.580760329	2.284858285	1.195001904	1.499446118	2.179083681	2.334768183	1.155373348	1.335387327	1.468996328	1.326322273	1.804285053	2.493360016	1.42341434	2.583924328	1.229779121	1.445234934	2.635069443	2.308495715	1.453446292	2.394210068	2.642020637	1.405617505	2.490081793	2.64088221	1.314629997	1.354802801	2.404240109	2.334178733	1.470934577	1.83830819	1.436621685	2.066697463	1.594355541	2.103975823	1.840412365	1.177441271	1.205561817	1.666148622	2.581457725	1.475393994	1.565769461	2.289497424	1.460246058	1.440151014	2.578864893	1.946440346	1.546149569	2.105553125	1.760077591	1.180414214	1.372531222	2.22032967	2.178098445	2.015732333	1.987664121	1.673465524	1.337212327	2.216761506	1.261704306	1.140737574	1.478784999	1.33367112	1.349974511	1.350634879	1.375328983	1.343918805	1.45557627	1.761353991	1.71982436	2.172727043	2.612996839
e7639b52f009d8e3a03136d9503f8d04	Bacteria	Firmicutes	Bacilli	Bacillales	Family_XI	Gemella	0.75367526	0.79068822	0.62632259	1.13792669	0.71995449	1.0005624	1.12089813	1.30095	1.30954845	0.72097999	0.71245455	1.13244267	0.87530309	1.31182555	0.59730248	1.17768902	1.05893873	0.68314059	1.09861583	0.60957461	0.92195034	0.74560872	1.0085238	1.28455411	1.07996322	0.61833629	0.74797392	1.02141937	1.10040115	0.60310641	0.68800646	0.72586758	0.68278247	0.85865533	1.24158951	0.7297509	1.29161551	0.63117201	0.72410372	1.3091554	1.1472243	0.73747048	1.12127607	1.31243392	0.70525131	1.23847485	1.31188776	0.6793586	0.6834909	1.12777802	1.09687334	0.78186017	0.8918299	0.72965414	0.97671743	0.82856235	1.00051581	0.87420287	0.61312325	0.62306427	0.86435729	1.29115644	0.78727191	0.83109828	1.15835335	0.73083117	0.76891305	1.28767507	0.99403017	0.82240973	1.08111448	0.84262031	0.61186518	0.69125864	1.05206627	1.02154286	1.04028708	0.94226351	0.88189193	0.70921006	1.13089608	0.64111175	0.59571857	0.72518549	0.67791064	0.71748525	0.71788885	0.73178351	0.70277664	0.72314836	0.92159595	0.82422431	1.02515698	1.2987622
d40768790633fde13093ff5d9c56ac3a	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	1.3162802509	0.9252310254	0.16243072	0.17675035	1.2742288988	0.15529967	0.17300719	1.2564437978	1.2925807945	1.319407816	1.3117594406	0.17561086	0.14610876	1.2925018152	0.16095452	1.2143712467	0.16490307	0.14920378	0.17251881	0.16130584	0.996696641	0.16967269	1.2663671533	1.284245425	0.17948105	0.15950464	0.16584258	0.15771514	0.17943675	0.16107523	1.1579970895	0.15214381	1.1625304557	0.14490512	1.2870226018	1.186616803	1.2519437242	0.15741609	1.3211506195	1.2921275657	1.3125951023	1.2483976027	0.1743539	1.2925492277	1.3137927443	1.2955743831	1.2925463482	1.1397358482	1.2856516037	0.17780158	0.17462502	0.9570495203	0.17244396	1.2459307865	0.15968949	1.0841400112	0.17185059	0.14589528	0.16238075	0.16004587	1.0922592699	1.2472824205	0.9309018827	0.9495763599	1.1870021899	1.3266721771	0.9334603154	1.2609303927	1.1630857774	0.9378349548	1.1015609595	0.1479378	0.15884347	0.15935556	0.17736363	0.15845723	1.0748356024	0.15677268	0.9819772947	0.9842888029	1.1374937348	0.15289767	0.15916093	0.14543787	1.2411793212	0.9699561078	0.9695394695	0.9610850053	1.0705295033	0.15611349	1.0205157917	0.14529726	0.16673007	1.2912844066
586b61003aa391352547f4f6ae4ee1fb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridiales_bacterium_DTU089	0.8350062287	0.5219253558	1.1157070866	0.8500319074	0.7992466145	0.9089882927	0.8565956242	0.7982773924	0.8337705514	0.8370771595	0.8305940401	0.8522013933	0.9702644773	0.833783383	1.1301314955	0.7552967169	0.8843696917	1.0758253498	0.8683894891	1.1238743229	0.5676345913	1.0566744485	0.7975634003	0.8237760573	0.883440432	1.1179580145	1.0527882417	0.899438565	0.8723446948	1.1271381536	0.7115580577	1.0549626688	0.7155831382	0.9783589839	0.8245819686	0.7303123077	0.7933487148	1.1095812351	0.8379145459	0.8332878348	0.8449165179	0.7784433001	0.8573900012	0.8338760291	0.8323466803	0.8327161425	0.8338343422	0.6984169065	0.8096309021	0.8563701818	0.87084608	0.5470549971	0.9800712888	0.7758772685	0.925181164	0.6446478495	0.9210631454	0.9707080214	1.122709961	1.1158064651	0.6479587296	0.7889670238	0.5265374744	0.537598076	0.7305701687	0.8425286675	0.5300494276	0.8015945272	0.7054625647	0.5294047764	0.6536151845	0.9892168139	1.1209563287	1.0787134465	0.8970789469	0.8999343479	0.6317046624	0.9417331959	0.5595572174	0.5763570595	0.6842142644	1.1010063713	1.12973701	1.0506274166	0.7754590619	0.5645197294	0.5641269329	0.5558573868	0.642510073	1.0592746252	0.5879000034	0.997229828	0.9040179194	0.8315958228
